231,2014Q1,ML0021,23/01/2014,Dry,15:45:00,Weekday,A,Southbound,n/a,Private cycles,5
232,2014Q1,ML0021,23/01/2014,Dry,16:00:00,Weekday,A,Southbound,n/a,Private cycles,14
233,2014Q1,ML0021,23/01/2014,Dry,16:15:00,Weekday,A,Southbound,n/a,Private cycles,17
234,2014Q1,ML0021,23/01/2014,Dry,16:30:00,Weekday,A,Southbound,n/a,Private cycles,15
235,2014Q1,ML0021,23/01/2014,Dry,16:45:00,Weekday,A,Southbound,n/a,Private cycles,18
236,2014Q1,ML0021,23/01/2014,Dry,17:00:00,Weekday,A,Southbound,n/a,Private cycles,35
237,2014Q1,ML0021,23/01/2014,Dry,17:15:00,Weekday,A,Southbound,n/a,Private cycles,51
238,2014Q1,ML0021,23/01/2014,Dry,17:30:00,Weekday,A,Southbound,n/a,Private cycles,54
239,2014Q1,ML0021,23/01/2014,Dry,17:45:00,Weekday,A,Southbound,n/a,Private cycles,69
240,2014Q1,ML0021,24/01/2014,Dry,18:00:00,Weekday,A,Southbound,n/a,Private cycles,64
241,2014Q1,ML0021,24/01/2014,Dry,18:15:00,Weekday,A,Southbound,n/a,Private cycles,45
242,2014Q1,ML0021,24/01/2014,Dry,18:30:00,Weekday,A,Southbound,n/a,Private cycles,48
243,2014Q1,ML0021,24/01/2014,Dry,18:45:00,Weekday,A,Southbound,n/a,Private cycles,33
244,2014Q1,ML0021,24/01/2014,Wet,19:00:00,Weekday,A,Southbound,n/a,Private cycles,28
245,2014Q1,ML0021,24/01/2014,Wet,19:15:00,Weekday,A,Southbound,n/a,Private cycles,20
246,2014Q1,ML0021,24/01/2014,Wet,19:30:00,Weekday,A,Southbound,n/a,Private cycles,14
247,2014Q1,ML0021,24/01/2014,Wet,19:45:00,Weekday,A,Southbound,n/a,Private cycles,12
248,2014Q1,ML0021,24/01/2014,Wet,20:00:00,Weekday,A,Southbound,n/a,Private cycles,8
249,2014Q1,ML0021,24/01/2014,Wet,20:15:00,Weekday,A,Southbound,n/a,Private cycles,10
250,2014Q1,ML0021,24/01/2014,Wet,20:30:00,Weekday,A,Southbound,n/a,Private cycles,4
251,2014Q1,ML0021,24/01/2014,Wet,20:45:00,Weekday,A,Southbound,n/a,Private cycles,5
252,2014Q1,ML0021,24/01/2014,Wet,21:00:00,Weekday,A,Southbound,n/a,Private cycles,3
253,2014Q1,ML0021,24/01/2014,Wet,21:15:00,Weekday,A,Southbound,n/a,Private cycles,5
254,2014Q1,ML0021,24/01/2014,Wet,21:30:00,Weekday,A,Southbound,n/a,Private cycles,3
255,2014Q1,ML0021,24/01/2014,Wet,21:45:00,Weekday,A,Southbound,n/a,Private cycles,2
256,2014Q1,ML0029,30/01/2014,Wet,06:00:00,Weekday,A,Eastbound,n/a,Private cycles,8
257,2014Q1,ML0029,30/01/2014,Wet,06:15:00,Weekday,A,Eastbound,n/a,Private cycles,15
258,2014Q1,ML0029,30/01/2014,Wet,06:30:00,Weekday,A,Eastbound,n/a,Private cycles,18
